DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,40790.0
2007-03-09,2007,3,68,9,4,0,0,2,2,41729.0
2007-03-09,2007,3,68,9,4,0,0,3,2,43274.0
2007-03-09,2007,3,68,9,4,0,0,4,2,44763.0
2007-03-09,2007,3,68,9,4,0,0,5,2,47160.0
2007-03-09,2007,3,68,9,4,0,0,6,2,51321.0
2007-03-09,2007,3,68,9,4,0,0,7,2,51663.0
2007-03-09,2007,3,68,9,4,0,0,8,2,49338.0
2007-03-09,2007,3,68,9,4,0,0,9,2,48455.0
2007-03-09,2007,3,68,9,4,0,0,10,2,41570.0
2007-03-09,2007,3,68,9,4,0,0,11,2,37120.0
2007-03-09,2007,3,68,9,4,0,0,12,2,33737.0
2007-03-09,2007,3,68,9,4,0,0,13,2,31322.0
2007-03-09,2007,3,68,9,4,0,0,14,2,29247.0
2007-03-09,2007,3,68,9,4,0,0,15,2,27947.0
2007-03-09,2007,3,68,9,4,0,0,16,2,28210.0
2007-03-09,2007,3,68,9,4,0,0,17,2,30265.0
2007-03-09,2007,3,68,9,4,0,0,18,2,34436.0
2007-03-09,2007,3,68,9,4,0,0,19,2,39908.0
2007-03-09,2007,3,68,9,4,0,0,20,2,37849.0
2007-03-09,2007,3,68,9,4,0,0,21,2,41769.0
2007-03-09,2007,3,68,9,4,0,0,22,2,40821.0
2007-03-09,2007,3,68,9,4,0,0,23,2,39668.0
2007-03-09,2007,3,68,9,4,0,0,24,2,38009.0
2007-03-10,2007,3,69,10,5,1,0,1,2,36875.0
2007-03-10,2007,3,69,10,5,1,0,2,2,36887.0
2007-03-10,2007,3,69,10,5,1,0,3,2,37334.0
2007-03-10,2007,3,69,10,5,1,0,4,2,37470.0
2007-03-10,2007,3,69,10,5,1,0,5,2,37673.0
2007-03-10,2007,3,69,10,5,1,0,6,2,38843.0
2007-03-10,2007,3,69,10,5,1,0,7,2,40929.0
2007-03-10,2007,3,69,10,5,1,0,8,2,42004.0
2007-03-10,2007,3,69,10,5,1,0,9,2,39793.0
2007-03-10,2007,3,69,10,5,1,0,10,2,35068.0
2007-03-10,2007,3,69,10,5,1,0,11,2,30763.0
2007-03-10,2007,3,69,10,5,1,0,12,2,27088.0
2007-03-10,2007,3,69,10,5,1,0,13,2,24683.0
2007-03-10,2007,3,69,10,5,1,0,14,2,22994.0
2007-03-10,2007,3,69,10,5,1,0,15,2,21769.0
2007-03-10,2007,3,69,10,5,1,0,16,2,21726.0
2007-03-10,2007,3,69,10,5,1,0,17,2,22187.0
2007-03-10,2007,3,69,10,5,1,0,18,2,23800.0
2007-03-10,2007,3,69,10,5,1,0,19,2,27361.0
2007-03-10,2007,3,69,10,5,1,0,20,2,28326.0
2007-03-10,2007,3,69,10,5,1,0,21,2,27365.0
2007-03-10,2007,3,69,10,5,1,0,22,2,25670.0
2007-03-10,2007,3,69,10,5,1,0,23,2,23351.0
2007-03-10,2007,3,69,10,5,1,0,24,2,21476.0
2007-03-11,2007,3,70,11,6,1,0,1,2,19798.0
2007-03-11,2007,3,70,11,6,1,0,2,2,18757.0
2007-03-11,2007,3,70,11,6,1,0,3,2,18695.0
2007-03-11,2007,3,70,11,6,1,0,4,2,18632.0
2007-03-11,2007,3,70,11,6,1,0,5,2,18843.0
2007-03-11,2007,3,70,11,6,1,0,6,2,19692.0
2007-03-11,2007,3,70,11,6,1,0,7,2,21645.0
2007-03-11,2007,3,70,11,6,1,0,8,2,25060.0
2007-03-11,2007,3,70,11,6,1,0,9,2,28697.0
2007-03-11,2007,3,70,11,6,1,0,10,2,29944.0
2007-03-11,2007,3,70,11,6,1,0,11,2,28434.0
2007-03-11,2007,3,70,11,6,1,0,12,2,26692.0
2007-03-11,2007,3,70,11,6,1,0,13,2,25386.0
2007-03-11,2007,3,70,11,6,1,0,14,2,24441.0
2007-03-11,2007,3,70,11,6,1,0,15,2,23138.0
2007-03-11,2007,3,70,11,6,1,0,16,2,21989.0
2007-03-11,2007,3,70,11,6,1,0,17,2,22049.0
2007-03-11,2007,3,70,11,6,1,0,18,2,22682.0
2007-03-11,2007,3,70,11,6,1,0,19,2,24140.0
2007-03-11,2007,3,70,11,6,1,0,20,2,28157.0
2007-03-11,2007,3,70,11,6,1,0,21,2,30493.0
2007-03-11,2007,3,70,11,6,1,0,22,2,29365.0
2007-03-11,2007,3,70,11,6,1,0,23,2,26728.0
2007-03-11,2007,3,70,11,6,1,0,24,2,24243.0
2007-03-12,2007,3,71,12,0,0,0,1,2,23019.0
2007-03-12,2007,3,71,12,0,0,0,2,2,23346.0
2007-03-12,2007,3,71,12,0,0,0,3,2,24587.0
2007-03-12,2007,3,71,12,0,0,0,4,2,26424.0
2007-03-12,2007,3,71,12,0,0,0,5,2,28901.0
2007-03-12,2007,3,71,12,0,0,0,6,2,33638.0
2007-03-12,2007,3,71,12,0,0,0,7,2,36656.0
2007-03-12,2007,3,71,12,0,0,0,8,2,40472.0
2007-03-12,2007,3,71,12,0,0,0,9,2,40688.0
2007-03-12,2007,3,71,12,0,0,0,10,2,34671.0
2007-03-12,2007,3,71,12,0,0,0,11,2,30258.0
2007-03-12,2007,3,71,12,0,0,0,12,2,27284.0
2007-03-12,2007,3,71,12,0,0,0,13,2,24997.0
2007-03-12,2007,3,71,12,0,0,0,14,2,23456.0
2007-03-12,2007,3,71,12,0,0,0,15,2,22284.0
2007-03-12,2007,3,71,12,0,0,0,16,2,22103.0
2007-03-12,2007,3,71,12,0,0,0,17,2,22751.0
2007-03-12,2007,3,71,12,0,0,0,18,2,24593.0
2007-03-12,2007,3,71,12,0,0,0,19,2,27674.0
