DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,4708.0
2007-03-09,2007,3,68,9,4,0,0,2,2,4662.0
2007-03-09,2007,3,68,9,4,0,0,3,2,4768.0
2007-03-09,2007,3,68,9,4,0,0,4,2,4940.0
2007-03-09,2007,3,68,9,4,0,0,5,2,5201.0
2007-03-09,2007,3,68,9,4,0,0,6,2,5656.0
2007-03-09,2007,3,68,9,4,0,0,7,2,5885.0
2007-03-09,2007,3,68,9,4,0,0,8,2,5845.0
2007-03-09,2007,3,68,9,4,0,0,9,2,5525.0
2007-03-09,2007,3,68,9,4,0,0,10,2,5098.0
2007-03-09,2007,3,68,9,4,0,0,11,2,4727.0
2007-03-09,2007,3,68,9,4,0,0,12,2,4434.0
2007-03-09,2007,3,68,9,4,0,0,13,2,4267.0
2007-03-09,2007,3,68,9,4,0,0,14,2,4058.0
2007-03-09,2007,3,68,9,4,0,0,15,2,3826.0
2007-03-09,2007,3,68,9,4,0,0,16,2,3663.0
2007-03-09,2007,3,68,9,4,0,0,17,2,3771.0
2007-03-09,2007,3,68,9,4,0,0,18,2,4120.0
2007-03-09,2007,3,68,9,4,0,0,19,2,4608.0
2007-03-09,2007,3,68,9,4,0,0,20,2,4860.0
2007-03-09,2007,3,68,9,4,0,0,21,2,4805.0
2007-03-09,2007,3,68,9,4,0,0,22,2,4879.0
2007-03-09,2007,3,68,9,4,0,0,23,2,4687.0
2007-03-09,2007,3,68,9,4,0,0,24,2,4298.0
2007-03-10,2007,3,69,10,5,1,0,1,2,4097.0
2007-03-10,2007,3,69,10,5,1,0,2,2,4047.0
2007-03-10,2007,3,69,10,5,1,0,3,2,3999.0
2007-03-10,2007,3,69,10,5,1,0,4,2,4065.0
2007-03-10,2007,3,69,10,5,1,0,5,2,4217.0
2007-03-10,2007,3,69,10,5,1,0,6,2,4331.0
2007-03-10,2007,3,69,10,5,1,0,7,2,4558.0
2007-03-10,2007,3,69,10,5,1,0,8,2,4661.0
2007-03-10,2007,3,69,10,5,1,0,9,2,4697.0
2007-03-10,2007,3,69,10,5,1,0,10,2,4569.0
2007-03-10,2007,3,69,10,5,1,0,11,2,4345.0
2007-03-10,2007,3,69,10,5,1,0,12,2,4048.0
2007-03-10,2007,3,69,10,5,1,0,13,2,3959.0
2007-03-10,2007,3,69,10,5,1,0,14,2,3767.0
2007-03-10,2007,3,69,10,5,1,0,15,2,3767.0
2007-03-10,2007,3,69,10,5,1,0,16,2,3852.0
2007-03-10,2007,3,69,10,5,1,0,17,2,3907.0
2007-03-10,2007,3,69,10,5,1,0,18,2,3955.0
2007-03-10,2007,3,69,10,5,1,0,19,2,4062.0
2007-03-10,2007,3,69,10,5,1,0,20,2,4188.0
2007-03-10,2007,3,69,10,5,1,0,21,2,3955.0
2007-03-10,2007,3,69,10,5,1,0,22,2,3812.0
2007-03-10,2007,3,69,10,5,1,0,23,2,3634.0
2007-03-10,2007,3,69,10,5,1,0,24,2,3269.0
2007-03-11,2007,3,70,11,6,1,0,1,2,3244.0
2007-03-11,2007,3,70,11,6,1,0,2,2,3320.0
2007-03-11,2007,3,70,11,6,1,0,3,2,3380.0
2007-03-11,2007,3,70,11,6,1,0,4,2,3441.0
2007-03-11,2007,3,70,11,6,1,0,5,2,3558.0
2007-03-11,2007,3,70,11,6,1,0,6,2,3812.0
2007-03-11,2007,3,70,11,6,1,0,7,2,4027.0
2007-03-11,2007,3,70,11,6,1,0,8,2,4287.0
2007-03-11,2007,3,70,11,6,1,0,9,2,4761.0
2007-03-11,2007,3,70,11,6,1,0,10,2,4803.0
2007-03-11,2007,3,70,11,6,1,0,11,2,4481.0
2007-03-11,2007,3,70,11,6,1,0,12,2,4309.0
2007-03-11,2007,3,70,11,6,1,0,13,2,4192.0
2007-03-11,2007,3,70,11,6,1,0,14,2,4004.0
2007-03-11,2007,3,70,11,6,1,0,15,2,3730.0
2007-03-11,2007,3,70,11,6,1,0,16,2,3605.0
2007-03-11,2007,3,70,11,6,1,0,17,2,3643.0
2007-03-11,2007,3,70,11,6,1,0,18,2,3810.0
2007-03-11,2007,3,70,11,6,1,0,19,2,3951.0
2007-03-11,2007,3,70,11,6,1,0,20,2,4306.0
2007-03-11,2007,3,70,11,6,1,0,21,2,4810.0
2007-03-11,2007,3,70,11,6,1,0,22,2,4740.0
2007-03-11,2007,3,70,11,6,1,0,23,2,4249.0
2007-03-11,2007,3,70,11,6,1,0,24,2,3969.0
2007-03-12,2007,3,71,12,0,0,0,1,2,3704.0
2007-03-12,2007,3,71,12,0,0,0,2,2,3698.0
2007-03-12,2007,3,71,12,0,0,0,3,2,3870.0
2007-03-12,2007,3,71,12,0,0,0,4,2,4010.0
2007-03-12,2007,3,71,12,0,0,0,5,2,4215.0
2007-03-12,2007,3,71,12,0,0,0,6,2,4810.0
2007-03-12,2007,3,71,12,0,0,0,7,2,5200.0
2007-03-12,2007,3,71,12,0,0,0,8,2,5376.0
2007-03-12,2007,3,71,12,0,0,0,9,2,4955.0
2007-03-12,2007,3,71,12,0,0,0,10,2,4609.0
2007-03-12,2007,3,71,12,0,0,0,11,2,4196.0
2007-03-12,2007,3,71,12,0,0,0,12,2,3916.0
2007-03-12,2007,3,71,12,0,0,0,13,2,3585.0
2007-03-12,2007,3,71,12,0,0,0,14,2,3464.0
2007-03-12,2007,3,71,12,0,0,0,15,2,3294.0
2007-03-12,2007,3,71,12,0,0,0,16,2,3205.0
2007-03-12,2007,3,71,12,0,0,0,17,2,3334.0
2007-03-12,2007,3,71,12,0,0,0,18,2,3531.0
2007-03-12,2007,3,71,12,0,0,0,19,2,3852.0
2007-03-12,2007,3,71,12,0,0,0,20,2,4294.0
2007-03-12,2007,3,71,12,0,0,0,21,2,4417.0
2007-03-12,2007,3,71,12,0,0,0,22,2,4133.0
2007-03-12,2007,3,71,12,0,0,0,23,2,3691.0
2007-03-12,2007,3,71,12,0,0,0,24,2,3325.0
2007-03-13,2007,3,72,13,1,0,0,1,2,3083.0
2007-03-13,2007,3,72,13,1,0,0,2,2,3077.0
2007-03-13,2007,3,72,13,1,0,0,3,2,3087.0
2007-03-13,2007,3,72,13,1,0,0,4,2,3103.0
2007-03-13,2007,3,72,13,1,0,0,5,2,3384.0
2007-03-13,2007,3,72,13,1,0,0,6,2,3746.0
2007-03-13,2007,3,72,13,1,0,0,7,2,4240.0
2007-03-13,2007,3,72,13,1,0,0,8,2,4393.0
2007-03-13,2007,3,72,13,1,0,0,9,2,4089.0
2007-03-13,2007,3,72,13,1,0,0,10,2,3695.0
2007-03-13,2007,3,72,13,1,0,0,11,2,3440.0
2007-03-13,2007,3,72,13,1,0,0,12,2,3223.0
2007-03-13,2007,3,72,13,1,0,0,13,2,3172.0
2007-03-13,2007,3,72,13,1,0,0,14,2,3087.0
2007-03-13,2007,3,72,13,1,0,0,15,2,2921.0
2007-03-13,2007,3,72,13,1,0,0,16,2,2958.0
2007-03-13,2007,3,72,13,1,0,0,17,2,3128.0
2007-03-13,2007,3,72,13,1,0,0,18,2,3260.0
2007-03-13,2007,3,72,13,1,0,0,19,2,3368.0
2007-03-13,2007,3,72,13,1,0,0,20,2,3718.0
2007-03-13,2007,3,72,13,1,0,0,21,2,3888.0
2007-03-13,2007,3,72,13,1,0,0,22,2,3563.0
2007-03-13,2007,3,72,13,1,0,0,23,2,3155.0
2007-03-13,2007,3,72,13,1,0,0,24,2,2822.0
2007-03-14,2007,3,73,14,2,0,0,1,2,2545.0
2007-03-14,2007,3,73,14,2,0,0,2,2,2441.0
2007-03-14,2007,3,73,14,2,0,0,3,2,2498.0
2007-03-14,2007,3,73,14,2,0,0,4,2,2564.0
2007-03-14,2007,3,73,14,2,0,0,5,2,2769.0
2007-03-14,2007,3,73,14,2,0,0,6,2,3291.0
2007-03-14,2007,3,73,14,2,0,0,7,2,3608.0
2007-03-14,2007,3,73,14,2,0,0,8,2,3694.0
2007-03-14,2007,3,73,14,2,0,0,9,2,3677.0
2007-03-14,2007,3,73,14,2,0,0,10,2,3517.0
2007-03-14,2007,3,73,14,2,0,0,11,2,3474.0
2007-03-14,2007,3,73,14,2,0,0,12,2,3318.0
2007-03-14,2007,3,73,14,2,0,0,13,2,3237.0
2007-03-14,2007,3,73,14,2,0,0,14,2,3247.0
2007-03-14,2007,3,73,14,2,0,0,15,2,3144.0
2007-03-14,2007,3,73,14,2,0,0,16,2,3114.0
2007-03-14,2007,3,73,14,2,0,0,17,2,3244.0
2007-03-14,2007,3,73,14,2,0,0,18,2,3415.0
2007-03-14,2007,3,73,14,2,0,0,19,2,3588.0
2007-03-14,2007,3,73,14,2,0,0,20,2,3783.0
2007-03-14,2007,3,73,14,2,0,0,21,2,4110.0
2007-03-14,2007,3,73,14,2,0,0,22,2,3791.0
2007-03-14,2007,3,73,14,2,0,0,23,2,3213.0
2007-03-14,2007,3,73,14,2,0,0,24,2,2754.0
2007-03-15,2007,3,74,15,3,0,0,1,2,2485.0
2007-03-15,2007,3,74,15,3,0,0,2,2,2354.0
2007-03-15,2007,3,74,15,3,0,0,3,2,2339.0
2007-03-15,2007,3,74,15,3,0,0,4,2,2389.0
