DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,96376.0
2007-03-09,2007,3,68,9,4,0,0,2,2,96481.0
2007-03-09,2007,3,68,9,4,0,0,3,2,98233.0
2007-03-09,2007,3,68,9,4,0,0,4,2,100447.0
2007-03-09,2007,3,68,9,4,0,0,5,2,105580.0
2007-03-09,2007,3,68,9,4,0,0,6,2,115176.0
2007-03-09,2007,3,68,9,4,0,0,7,2,122222.0
2007-03-09,2007,3,68,9,4,0,0,8,2,122406.0
2007-03-09,2007,3,68,9,4,0,0,9,2,118752.0
2007-03-09,2007,3,68,9,4,0,0,10,2,110206.0
2007-03-09,2007,3,68,9,4,0,0,11,2,103341.0
2007-03-09,2007,3,68,9,4,0,0,12,2,97373.0
2007-03-09,2007,3,68,9,4,0,0,13,2,92875.0
2007-03-09,2007,3,68,9,4,0,0,14,2,88743.0
2007-03-09,2007,3,68,9,4,0,0,15,2,85759.0
2007-03-09,2007,3,68,9,4,0,0,16,2,83187.0
2007-03-09,2007,3,68,9,4,0,0,17,2,85510.0
2007-03-09,2007,3,68,9,4,0,0,18,2,90866.0
2007-03-09,2007,3,68,9,4,0,0,19,2,99750.0
2007-03-09,2007,3,68,9,4,0,0,20,2,93375.0
2007-03-09,2007,3,68,9,4,0,0,21,2,102714.0
2007-03-09,2007,3,68,9,4,0,0,22,2,100284.0
2007-03-09,2007,3,68,9,4,0,0,23,2,95859.0
2007-03-09,2007,3,68,9,4,0,0,24,2,89985.0
2007-03-10,2007,3,69,10,5,1,0,1,2,85624.0
2007-03-10,2007,3,69,10,5,1,0,2,2,83967.0
2007-03-10,2007,3,69,10,5,1,0,3,2,83547.0
2007-03-10,2007,3,69,10,5,1,0,4,2,84318.0
2007-03-10,2007,3,69,10,5,1,0,5,2,86275.0
2007-03-10,2007,3,69,10,5,1,0,6,2,89974.0
2007-03-10,2007,3,69,10,5,1,0,7,2,95166.0
2007-03-10,2007,3,69,10,5,1,0,8,2,101149.0
2007-03-10,2007,3,69,10,5,1,0,9,2,101858.0
2007-03-10,2007,3,69,10,5,1,0,10,2,97111.0
2007-03-10,2007,3,69,10,5,1,0,11,2,91274.0
2007-03-10,2007,3,69,10,5,1,0,12,2,86461.0
2007-03-10,2007,3,69,10,5,1,0,13,2,81281.0
2007-03-10,2007,3,69,10,5,1,0,14,2,77669.0
2007-03-10,2007,3,69,10,5,1,0,15,2,75257.0
2007-03-10,2007,3,69,10,5,1,0,16,2,74682.0
2007-03-10,2007,3,69,10,5,1,0,17,2,77532.0
2007-03-10,2007,3,69,10,5,1,0,18,2,82219.0
2007-03-10,2007,3,69,10,5,1,0,19,2,86430.0
2007-03-10,2007,3,69,10,5,1,0,20,2,87014.0
2007-03-10,2007,3,69,10,5,1,0,21,2,83929.0
2007-03-10,2007,3,69,10,5,1,0,22,2,79341.0
2007-03-10,2007,3,69,10,5,1,0,23,2,73834.0
2007-03-10,2007,3,69,10,5,1,0,24,2,67710.0
2007-03-11,2007,3,70,11,6,1,0,1,2,63485.0
2007-03-11,2007,3,70,11,6,1,0,2,2,62157.0
2007-03-11,2007,3,70,11,6,1,0,3,2,62705.0
2007-03-11,2007,3,70,11,6,1,0,4,2,63253.0
2007-03-11,2007,3,70,11,6,1,0,5,2,66366.0
2007-03-11,2007,3,70,11,6,1,0,6,2,70486.0
2007-03-11,2007,3,70,11,6,1,0,7,2,76213.0
2007-03-11,2007,3,70,11,6,1,0,8,2,85442.0
2007-03-11,2007,3,70,11,6,1,0,9,2,93846.0
2007-03-11,2007,3,70,11,6,1,0,10,2,92294.0
2007-03-11,2007,3,70,11,6,1,0,11,2,87446.0
2007-03-11,2007,3,70,11,6,1,0,12,2,84027.0
2007-03-11,2007,3,70,11,6,1,0,13,2,81805.0
2007-03-11,2007,3,70,11,6,1,0,14,2,80179.0
2007-03-11,2007,3,70,11,6,1,0,15,2,77608.0
2007-03-11,2007,3,70,11,6,1,0,16,2,76254.0
2007-03-11,2007,3,70,11,6,1,0,17,2,76917.0
2007-03-11,2007,3,70,11,6,1,0,18,2,79364.0
2007-03-11,2007,3,70,11,6,1,0,19,2,81639.0
2007-03-11,2007,3,70,11,6,1,0,20,2,89219.0
2007-03-11,2007,3,70,11,6,1,0,21,2,95405.0
2007-03-11,2007,3,70,11,6,1,0,22,2,92495.0
2007-03-11,2007,3,70,11,6,1,0,23,2,85062.0
2007-03-11,2007,3,70,11,6,1,0,24,2,78448.0
2007-03-12,2007,3,71,12,0,0,0,1,2,75187.0
2007-03-12,2007,3,71,12,0,0,0,2,2,75957.0
2007-03-12,2007,3,71,12,0,0,0,3,2,77500.0
2007-03-12,2007,3,71,12,0,0,0,4,2,80471.0
2007-03-12,2007,3,71,12,0,0,0,5,2,86791.0
2007-03-12,2007,3,71,12,0,0,0,6,2,99089.0
2007-03-12,2007,3,71,12,0,0,0,7,2,107224.0
2007-03-12,2007,3,71,12,0,0,0,8,2,115019.0
2007-03-12,2007,3,71,12,0,0,0,9,2,115512.0
2007-03-12,2007,3,71,12,0,0,0,10,2,105234.0
2007-03-12,2007,3,71,12,0,0,0,11,2,98927.0
2007-03-12,2007,3,71,12,0,0,0,12,2,95568.0
2007-03-12,2007,3,71,12,0,0,0,13,2,90778.0
2007-03-12,2007,3,71,12,0,0,0,14,2,88571.0
2007-03-12,2007,3,71,12,0,0,0,15,2,86465.0
2007-03-12,2007,3,71,12,0,0,0,16,2,84951.0
2007-03-12,2007,3,71,12,0,0,0,17,2,86235.0
2007-03-12,2007,3,71,12,0,0,0,18,2,89548.0
2007-03-12,2007,3,71,12,0,0,0,19,2,94472.0
2007-03-12,2007,3,71,12,0,0,0,20,2,92062.0
2007-03-12,2007,3,71,12,0,0,0,21,2,94515.0
2007-03-12,2007,3,71,12,0,0,0,22,2,99279.0
2007-03-12,2007,3,71,12,0,0,0,23,2,88624.0
2007-03-12,2007,3,71,12,0,0,0,24,2,78684.0
2007-03-13,2007,3,72,13,1,0,0,1,2,72820.0
2007-03-13,2007,3,72,13,1,0,0,2,2,70999.0
2007-03-13,2007,3,72,13,1,0,0,3,2,70775.0
2007-03-13,2007,3,72,13,1,0,0,4,2,71901.0
2007-03-13,2007,3,72,13,1,0,0,5,2,74401.0
2007-03-13,2007,3,72,13,1,0,0,6,2,84131.0
2007-03-13,2007,3,72,13,1,0,0,7,2,90649.0
2007-03-13,2007,3,72,13,1,0,0,8,2,97427.0
2007-03-13,2007,3,72,13,1,0,0,9,2,89921.0
2007-03-13,2007,3,72,13,1,0,0,10,2,93795.0
2007-03-13,2007,3,72,13,1,0,0,11,2,89352.0
2007-03-13,2007,3,72,13,1,0,0,12,2,86644.0
2007-03-13,2007,3,72,13,1,0,0,13,2,84248.0
2007-03-13,2007,3,72,13,1,0,0,14,2,82509.0
2007-03-13,2007,3,72,13,1,0,0,15,2,81241.0
2007-03-13,2007,3,72,13,1,0,0,16,2,79865.0
2007-03-13,2007,3,72,13,1,0,0,17,2,81570.0
2007-03-13,2007,3,72,13,1,0,0,18,2,84577.0
2007-03-13,2007,3,72,13,1,0,0,19,2,86876.0
2007-03-13,2007,3,72,13,1,0,0,20,2,83204.0
2007-03-13,2007,3,72,13,1,0,0,21,2,96893.0
2007-03-13,2007,3,72,13,1,0,0,22,2,91151.0
2007-03-13,2007,3,72,13,1,0,0,23,2,81583.0
2007-03-13,2007,3,72,13,1,0,0,24,2,71053.0
2007-03-14,2007,3,73,14,2,0,0,1,2,64967.0
2007-03-14,2007,3,73,14,2,0,0,2,2,62500.0
2007-03-14,2007,3,73,14,2,0,0,3,2,62041.0
2007-03-14,2007,3,73,14,2,0,0,4,2,62869.0
2007-03-14,2007,3,73,14,2,0,0,5,2,66379.0
2007-03-14,2007,3,73,14,2,0,0,6,2,75396.0
2007-03-14,2007,3,73,14,2,0,0,7,2,91148.0
2007-03-14,2007,3,73,14,2,0,0,8,2,88847.0
2007-03-14,2007,3,73,14,2,0,0,9,2,91789.0
2007-03-14,2007,3,73,14,2,0,0,10,2,87983.0
2007-03-14,2007,3,73,14,2,0,0,11,2,85745.0
2007-03-14,2007,3,73,14,2,0,0,12,2,84448.0
2007-03-14,2007,3,73,14,2,0,0,13,2,83209.0
2007-03-14,2007,3,73,14,2,0,0,14,2,82256.0
2007-03-14,2007,3,73,14,2,0,0,15,2,81551.0
2007-03-14,2007,3,73,14,2,0,0,16,2,80269.0
2007-03-14,2007,3,73,14,2,0,0,17,2,81914.0
2007-03-14,2007,3,73,14,2,0,0,18,2,85513.0
2007-03-14,2007,3,73,14,2,0,0,19,2,87640.0
2007-03-14,2007,3,73,14,2,0,0,20,2,82726.0
2007-03-14,2007,3,73,14,2,0,0,21,2,97964.0
2007-03-14,2007,3,73,14,2,0,0,22,2,91406.0
2007-03-14,2007,3,73,14,2,0,0,23,2,81310.0
2007-03-14,2007,3,73,14,2,0,0,24,2,71317.0
2007-03-15,2007,3,74,15,3,0,0,1,2,64866.0
2007-03-15,2007,3,74,15,3,0,0,2,2,61711.0
2007-03-15,2007,3,74,15,3,0,0,3,2,59792.0
2007-03-15,2007,3,74,15,3,0,0,4,2,59878.0
2007-03-15,2007,3,74,15,3,0,0,5,2,63457.0
2007-03-15,2007,3,74,15,3,0,0,6,2,72384.0
2007-03-15,2007,3,74,15,3,0,0,7,2,78050.0
2007-03-15,2007,3,74,15,3,0,0,8,2,85001.0
2007-03-15,2007,3,74,15,3,0,0,9,2,79441.0
2007-03-15,2007,3,74,15,3,0,0,10,2,86288.0
2007-03-15,2007,3,74,15,3,0,0,11,2,83950.0
2007-03-15,2007,3,74,15,3,0,0,12,2,82888.0
2007-03-15,2007,3,74,15,3,0,0,13,2,81953.0
2007-03-15,2007,3,74,15,3,0,0,14,2,80833.0
2007-03-15,2007,3,74,15,3,0,0,15,2,80032.0
2007-03-15,2007,3,74,15,3,0,0,16,2,81123.0
2007-03-15,2007,3,74,15,3,0,0,17,2,82792.0
2007-03-15,2007,3,74,15,3,0,0,18,2,87428.0
2007-03-15,2007,3,74,15,3,0,0,19,2,91858.0
2007-03-15,2007,3,74,15,3,0,0,20,2,86979.0
2007-03-15,2007,3,74,15,3,0,0,21,2,89026.0
2007-03-15,2007,3,74,15,3,0,0,22,2,94427.0
2007-03-15,2007,3,74,15,3,0,0,23,2,86551.0
2007-03-15,2007,3,74,15,3,0,0,24,2,79417.0
2007-03-16,2007,3,75,16,4,0,0,1,2,75378.0
2007-03-16,2007,3,75,16,4,0,0,2,2,74780.0
2007-03-16,2007,3,75,16,4,0,0,3,2,75037.0
2007-03-16,2007,3,75,16,4,0,0,4,2,77107.0
2007-03-16,2007,3,75,16,4,0,0,5,2,82601.0
2007-03-16,2007,3,75,16,4,0,0,6,2,93148.0
2007-03-16,2007,3,75,16,4,0,0,7,2,110997.0
2007-03-16,2007,3,75,16,4,0,0,8,2,110467.0
2007-03-16,2007,3,75,16,4,0,0,9,2,106856.0
2007-03-16,2007,3,75,16,4,0,0,10,2,106065.0
2007-03-16,2007,3,75,16,4,0,0,11,2,106000.0
2007-03-16,2007,3,75,16,4,0,0,12,2,105012.0
2007-03-16,2007,3,75,16,4,0,0,13,2,104056.0
2007-03-16,2007,3,75,16,4,0,0,14,2,103031.0
2007-03-16,2007,3,75,16,4,0,0,15,2,112284.0
2007-03-16,2007,3,75,16,4,0,0,16,2,113073.0
2007-03-16,2007,3,75,16,4,0,0,17,2,114567.0
2007-03-16,2007,3,75,16,4,0,0,18,2,117963.0
2007-03-16,2007,3,75,16,4,0,0,19,2,119152.0
2007-03-16,2007,3,75,16,4,0,0,20,2,110938.0
2007-03-16,2007,3,75,16,4,0,0,21,2,109340.0
2007-03-16,2007,3,75,16,4,0,0,22,2,110471.0
2007-03-16,2007,3,75,16,4,0,0,23,2,106943.0
2007-03-16,2007,3,75,16,4,0,0,24,2,99439.0
2007-03-17,2007,3,76,17,5,1,0,1,2,94016.0
2007-03-17,2007,3,76,17,5,1,0,2,2,91892.0
2007-03-17,2007,3,76,17,5,1,0,3,2,91416.0
2007-03-17,2007,3,76,17,5,1,0,4,2,91585.0
2007-03-17,2007,3,76,17,5,1,0,5,2,92599.0
2007-03-17,2007,3,76,17,5,1,0,6,2,95112.0
2007-03-17,2007,3,76,17,5,1,0,7,2,98892.0
2007-03-17,2007,3,76,17,5,1,0,8,2,96391.0
2007-03-17,2007,3,76,17,5,1,0,9,2,102554.0
2007-03-17,2007,3,76,17,5,1,0,10,2,105107.0
2007-03-17,2007,3,76,17,5,1,0,11,2,103137.0
2007-03-17,2007,3,76,17,5,1,0,12,2,99386.0
2007-03-17,2007,3,76,17,5,1,0,13,2,105632.0
2007-03-17,2007,3,76,17,5,1,0,14,2,103878.0
2007-03-17,2007,3,76,17,5,1,0,15,2,101626.0
2007-03-17,2007,3,76,17,5,1,0,16,2,102329.0
2007-03-17,2007,3,76,17,5,1,0,17,2,103628.0
2007-03-17,2007,3,76,17,5,1,0,18,2,103302.0
2007-03-17,2007,3,76,17,5,1,0,19,2,93507.0
2007-03-17,2007,3,76,17,5,1,0,20,2,102043.0
2007-03-17,2007,3,76,17,5,1,0,21,2,105167.0
2007-03-17,2007,3,76,17,5,1,0,22,2,102984.0
2007-03-17,2007,3,76,17,5,1,0,23,2,107361.0
2007-03-17,2007,3,76,17,5,1,0,24,2,101366.0
2007-03-18,2007,3,77,18,6,1,0,1,2,87087.0
2007-03-18,2007,3,77,18,6,1,0,2,2,85658.0
2007-03-18,2007,3,77,18,6,1,0,3,2,86188.0
2007-03-18,2007,3,77,18,6,1,0,4,2,87317.0
2007-03-18,2007,3,77,18,6,1,0,5,2,89890.0
2007-03-18,2007,3,77,18,6,1,0,6,2,94467.0
2007-03-18,2007,3,77,18,6,1,0,7,2,99659.0
2007-03-18,2007,3,77,18,6,1,0,8,2,109225.0
2007-03-18,2007,3,77,18,6,1,0,9,2,112548.0
2007-03-18,2007,3,77,18,6,1,0,10,2,107414.0
2007-03-18,2007,3,77,18,6,1,0,11,2,100863.0
2007-03-18,2007,3,77,18,6,1,0,12,2,95439.0
2007-03-18,2007,3,77,18,6,1,0,13,2,93954.0
2007-03-18,2007,3,77,18,6,1,0,14,2,91369.0
2007-03-18,2007,3,77,18,6,1,0,15,2,87248.0
2007-03-18,2007,3,77,18,6,1,0,16,2,85879.0
2007-03-18,2007,3,77,18,6,1,0,17,2,86496.0
2007-03-18,2007,3,77,18,6,1,0,18,2,89734.0
2007-03-18,2007,3,77,18,6,1,0,19,2,94603.0
2007-03-18,2007,3,77,18,6,1,0,20,2,102684.0
2007-03-18,2007,3,77,18,6,1,0,21,2,107737.0
2007-03-18,2007,3,77,18,6,1,0,22,2,104353.0
2007-03-18,2007,3,77,18,6,1,0,23,2,97222.0
2007-03-18,2007,3,77,18,6,1,0,24,2,90517.0
2007-03-19,2007,3,78,19,0,0,0,1,2,87893.0
2007-03-19,2007,3,78,19,0,0,0,2,2,88044.0
2007-03-19,2007,3,78,19,0,0,0,3,2,89983.0
2007-03-19,2007,3,78,19,0,0,0,4,2,92812.0
2007-03-19,2007,3,78,19,0,0,0,5,2,97742.0
2007-03-19,2007,3,78,19,0,0,0,6,2,108548.0
2007-03-19,2007,3,78,19,0,0,0,7,2,129699.0
2007-03-19,2007,3,78,19,0,0,0,8,2,128783.0
2007-03-19,2007,3,78,19,0,0,0,9,2,119419.0
2007-03-19,2007,3,78,19,0,0,0,10,2,108105.0
2007-03-19,2007,3,78,19,0,0,0,11,2,100406.0
2007-03-19,2007,3,78,19,0,0,0,12,2,96190.0
2007-03-19,2007,3,78,19,0,0,0,13,2,92573.0
2007-03-19,2007,3,78,19,0,0,0,14,2,88391.0
2007-03-19,2007,3,78,19,0,0,0,15,2,86720.0
2007-03-19,2007,3,78,19,0,0,0,16,2,85048.0
2007-03-19,2007,3,78,19,0,0,0,17,2,89326.0
2007-03-19,2007,3,78,19,0,0,0,18,2,94307.0
2007-03-19,2007,3,78,19,0,0,0,19,2,95502.0
2007-03-19,2007,3,78,19,0,0,0,20,2,99881.0
2007-03-19,2007,3,78,19,0,0,0,21,2,101490.0
2007-03-19,2007,3,78,19,0,0,0,22,2,94731.0
2007-03-19,2007,3,78,19,0,0,0,23,2,84481.0
2007-03-19,2007,3,78,19,0,0,0,24,2,74444.0
2007-03-20,2007,3,79,20,1,0,0,1,2,78725.0
2007-03-20,2007,3,79,20,1,0,0,2,2,76457.0
2007-03-20,2007,3,79,20,1,0,0,3,2,74945.0
2007-03-20,2007,3,79,20,1,0,0,4,2,74371.0
