DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,40610.0
2007-03-09,2007,3,68,9,4,0,0,2,2,40925.0
2007-03-09,2007,3,68,9,4,0,0,3,2,41889.0
2007-03-09,2007,3,68,9,4,0,0,4,2,42818.0
2007-03-09,2007,3,68,9,4,0,0,5,2,44814.0
2007-03-09,2007,3,68,9,4,0,0,6,2,50068.0
2007-03-09,2007,3,68,9,4,0,0,7,2,53206.0
2007-03-09,2007,3,68,9,4,0,0,8,2,50667.0
2007-03-09,2007,3,68,9,4,0,0,9,2,46050.0
2007-03-09,2007,3,68,9,4,0,0,10,2,40641.0
2007-03-09,2007,3,68,9,4,0,0,11,2,37548.0
2007-03-09,2007,3,68,9,4,0,0,12,2,35559.0
2007-03-09,2007,3,68,9,4,0,0,13,2,33196.0
2007-03-09,2007,3,68,9,4,0,0,14,2,31490.0
2007-03-09,2007,3,68,9,4,0,0,15,2,30315.0
2007-03-09,2007,3,68,9,4,0,0,16,2,29686.0
2007-03-09,2007,3,68,9,4,0,0,17,2,30696.0
2007-03-09,2007,3,68,9,4,0,0,18,2,32727.0
2007-03-09,2007,3,68,9,4,0,0,19,2,37025.0
2007-03-09,2007,3,68,9,4,0,0,20,2,36366.0
2007-03-09,2007,3,68,9,4,0,0,21,2,38969.0
2007-03-09,2007,3,68,9,4,0,0,22,2,38812.0
2007-03-09,2007,3,68,9,4,0,0,23,2,37971.0
2007-03-09,2007,3,68,9,4,0,0,24,2,35910.0
2007-03-10,2007,3,69,10,5,1,0,1,2,34931.0
2007-03-10,2007,3,69,10,5,1,0,2,2,34245.0
2007-03-10,2007,3,69,10,5,1,0,3,2,34330.0
2007-03-10,2007,3,69,10,5,1,0,4,2,35564.0
2007-03-10,2007,3,69,10,5,1,0,5,2,36979.0
2007-03-10,2007,3,69,10,5,1,0,6,2,39168.0
2007-03-10,2007,3,69,10,5,1,0,7,2,41899.0
2007-03-10,2007,3,69,10,5,1,0,8,2,43217.0
2007-03-10,2007,3,69,10,5,1,0,9,2,40638.0
2007-03-10,2007,3,69,10,5,1,0,10,2,37096.0
2007-03-10,2007,3,69,10,5,1,0,11,2,33363.0
2007-03-10,2007,3,69,10,5,1,0,12,2,30922.0
2007-03-10,2007,3,69,10,5,1,0,13,2,29013.0
2007-03-10,2007,3,69,10,5,1,0,14,2,27992.0
2007-03-10,2007,3,69,10,5,1,0,15,2,26993.0
2007-03-10,2007,3,69,10,5,1,0,16,2,25389.0
2007-03-10,2007,3,69,10,5,1,0,17,2,25010.0
2007-03-10,2007,3,69,10,5,1,0,18,2,25707.0
2007-03-10,2007,3,69,10,5,1,0,19,2,28243.0
2007-03-10,2007,3,69,10,5,1,0,20,2,29410.0
2007-03-10,2007,3,69,10,5,1,0,21,2,28707.0
2007-03-10,2007,3,69,10,5,1,0,22,2,27711.0
2007-03-10,2007,3,69,10,5,1,0,23,2,26032.0
2007-03-10,2007,3,69,10,5,1,0,24,2,23833.0
2007-03-11,2007,3,70,11,6,1,0,1,2,22471.0
2007-03-11,2007,3,70,11,6,1,0,2,2,21484.0
2007-03-11,2007,3,70,11,6,1,0,3,2,21391.0
2007-03-11,2007,3,70,11,6,1,0,4,2,21298.0
2007-03-11,2007,3,70,11,6,1,0,5,2,21409.0
2007-03-11,2007,3,70,11,6,1,0,6,2,22097.0
2007-03-11,2007,3,70,11,6,1,0,7,2,23879.0
2007-03-11,2007,3,70,11,6,1,0,8,2,26090.0
2007-03-11,2007,3,70,11,6,1,0,9,2,29199.0
2007-03-11,2007,3,70,11,6,1,0,10,2,30814.0
2007-03-11,2007,3,70,11,6,1,0,11,2,30131.0
2007-03-11,2007,3,70,11,6,1,0,12,2,27944.0
2007-03-11,2007,3,70,11,6,1,0,13,2,27101.0
2007-03-11,2007,3,70,11,6,1,0,14,2,26736.0
2007-03-11,2007,3,70,11,6,1,0,15,2,26538.0
2007-03-11,2007,3,70,11,6,1,0,16,2,26679.0
2007-03-11,2007,3,70,11,6,1,0,17,2,26622.0
2007-03-11,2007,3,70,11,6,1,0,18,2,27244.0
2007-03-11,2007,3,70,11,6,1,0,19,2,28205.0
2007-03-11,2007,3,70,11,6,1,0,20,2,31589.0
2007-03-11,2007,3,70,11,6,1,0,21,2,33763.0
2007-03-11,2007,3,70,11,6,1,0,22,2,32920.0
2007-03-11,2007,3,70,11,6,1,0,23,2,30447.0
2007-03-11,2007,3,70,11,6,1,0,24,2,28201.0
2007-03-12,2007,3,71,12,0,0,0,1,2,27632.0
2007-03-12,2007,3,71,12,0,0,0,2,2,28078.0
2007-03-12,2007,3,71,12,0,0,0,3,2,28910.0
2007-03-12,2007,3,71,12,0,0,0,4,2,30068.0
2007-03-12,2007,3,71,12,0,0,0,5,2,32465.0
2007-03-12,2007,3,71,12,0,0,0,6,2,37820.0
2007-03-12,2007,3,71,12,0,0,0,7,2,42500.0
2007-03-12,2007,3,71,12,0,0,0,8,2,43210.0
2007-03-12,2007,3,71,12,0,0,0,9,2,42466.0
2007-03-12,2007,3,71,12,0,0,0,10,2,37793.0
2007-03-12,2007,3,71,12,0,0,0,11,2,34017.0
2007-03-12,2007,3,71,12,0,0,0,12,2,31799.0
2007-03-12,2007,3,71,12,0,0,0,13,2,30216.0
2007-03-12,2007,3,71,12,0,0,0,14,2,28961.0
2007-03-12,2007,3,71,12,0,0,0,15,2,28111.0
2007-03-12,2007,3,71,12,0,0,0,16,2,28262.0
2007-03-12,2007,3,71,12,0,0,0,17,2,28985.0
2007-03-12,2007,3,71,12,0,0,0,18,2,30235.0
2007-03-12,2007,3,71,12,0,0,0,19,2,32254.0
2007-03-12,2007,3,71,12,0,0,0,20,2,33093.0
2007-03-12,2007,3,71,12,0,0,0,21,2,35323.0
2007-03-12,2007,3,71,12,0,0,0,22,2,36750.0
2007-03-12,2007,3,71,12,0,0,0,23,2,34942.0
2007-03-12,2007,3,71,12,0,0,0,24,2,32081.0
2007-03-13,2007,3,72,13,1,0,0,1,2,30721.0
2007-03-13,2007,3,72,13,1,0,0,2,2,30217.0
2007-03-13,2007,3,72,13,1,0,0,3,2,30147.0
2007-03-13,2007,3,72,13,1,0,0,4,2,30347.0
2007-03-13,2007,3,72,13,1,0,0,5,2,31155.0
2007-03-13,2007,3,72,13,1,0,0,6,2,34644.0
2007-03-13,2007,3,72,13,1,0,0,7,2,37096.0
2007-03-13,2007,3,72,13,1,0,0,8,2,37002.0
2007-03-13,2007,3,72,13,1,0,0,9,2,33970.0
2007-03-13,2007,3,72,13,1,0,0,10,2,32815.0
2007-03-13,2007,3,72,13,1,0,0,11,2,30137.0
2007-03-13,2007,3,72,13,1,0,0,12,2,29183.0
2007-03-13,2007,3,72,13,1,0,0,13,2,28379.0
2007-03-13,2007,3,72,13,1,0,0,14,2,27544.0
2007-03-13,2007,3,72,13,1,0,0,15,2,27264.0
2007-03-13,2007,3,72,13,1,0,0,16,2,27722.0
2007-03-13,2007,3,72,13,1,0,0,17,2,27854.0
2007-03-13,2007,3,72,13,1,0,0,18,2,28314.0
2007-03-13,2007,3,72,13,1,0,0,19,2,29929.0
2007-03-13,2007,3,72,13,1,0,0,20,2,30608.0
2007-03-13,2007,3,72,13,1,0,0,21,2,34839.0
2007-03-13,2007,3,72,13,1,0,0,22,2,33290.0
2007-03-13,2007,3,72,13,1,0,0,23,2,30614.0
2007-03-13,2007,3,72,13,1,0,0,24,2,27413.0
2007-03-14,2007,3,73,14,2,0,0,1,2,25052.0
2007-03-14,2007,3,73,14,2,0,0,2,2,23975.0
2007-03-14,2007,3,73,14,2,0,0,3,2,23695.0
2007-03-14,2007,3,73,14,2,0,0,4,2,23761.0
2007-03-14,2007,3,73,14,2,0,0,5,2,24339.0
2007-03-14,2007,3,73,14,2,0,0,6,2,27805.0
2007-03-14,2007,3,73,14,2,0,0,7,2,33294.0
2007-03-14,2007,3,73,14,2,0,0,8,2,30916.0
2007-03-14,2007,3,73,14,2,0,0,9,2,31441.0
2007-03-14,2007,3,73,14,2,0,0,10,2,29846.0
2007-03-14,2007,3,73,14,2,0,0,11,2,28805.0
2007-03-14,2007,3,73,14,2,0,0,12,2,28321.0
2007-03-14,2007,3,73,14,2,0,0,13,2,27396.0
2007-03-14,2007,3,73,14,2,0,0,14,2,27390.0
2007-03-14,2007,3,73,14,2,0,0,15,2,28043.0
2007-03-14,2007,3,73,14,2,0,0,16,2,28462.0
2007-03-14,2007,3,73,14,2,0,0,17,2,28996.0
2007-03-14,2007,3,73,14,2,0,0,18,2,29279.0
2007-03-14,2007,3,73,14,2,0,0,19,2,30310.0
2007-03-14,2007,3,73,14,2,0,0,20,2,30434.0
2007-03-14,2007,3,73,14,2,0,0,21,2,34397.0
2007-03-14,2007,3,73,14,2,0,0,22,2,32998.0
2007-03-14,2007,3,73,14,2,0,0,23,2,30206.0
2007-03-14,2007,3,73,14,2,0,0,24,2,26824.0
2007-03-15,2007,3,74,15,3,0,0,1,2,24334.0
2007-03-15,2007,3,74,15,3,0,0,2,2,23040.0
2007-03-15,2007,3,74,15,3,0,0,3,2,22020.0
2007-03-15,2007,3,74,15,3,0,0,4,2,21678.0
2007-03-15,2007,3,74,15,3,0,0,5,2,21930.0
2007-03-15,2007,3,74,15,3,0,0,6,2,25561.0
2007-03-15,2007,3,74,15,3,0,0,7,2,28893.0
2007-03-15,2007,3,74,15,3,0,0,8,2,28923.0
2007-03-15,2007,3,74,15,3,0,0,9,2,26665.0
2007-03-15,2007,3,74,15,3,0,0,10,2,28188.0
2007-03-15,2007,3,74,15,3,0,0,11,2,27962.0
2007-03-15,2007,3,74,15,3,0,0,12,2,28168.0
2007-03-15,2007,3,74,15,3,0,0,13,2,27960.0
2007-03-15,2007,3,74,15,3,0,0,14,2,27908.0
2007-03-15,2007,3,74,15,3,0,0,15,2,27971.0
2007-03-15,2007,3,74,15,3,0,0,16,2,28238.0
2007-03-15,2007,3,74,15,3,0,0,17,2,28903.0
2007-03-15,2007,3,74,15,3,0,0,18,2,29433.0
2007-03-15,2007,3,74,15,3,0,0,19,2,30484.0
2007-03-15,2007,3,74,15,3,0,0,20,2,31205.0
2007-03-15,2007,3,74,15,3,0,0,21,2,31661.0
2007-03-15,2007,3,74,15,3,0,0,22,2,32068.0
2007-03-15,2007,3,74,15,3,0,0,23,2,29503.0
2007-03-15,2007,3,74,15,3,0,0,24,2,26297.0
2007-03-16,2007,3,75,16,4,0,0,1,2,24097.0
2007-03-16,2007,3,75,16,4,0,0,2,2,23052.0
2007-03-16,2007,3,75,16,4,0,0,3,2,22429.0
2007-03-16,2007,3,75,16,4,0,0,4,2,22611.0
2007-03-16,2007,3,75,16,4,0,0,5,2,23773.0
2007-03-16,2007,3,75,16,4,0,0,6,2,27400.0
2007-03-16,2007,3,75,16,4,0,0,7,2,33815.0
2007-03-16,2007,3,75,16,4,0,0,8,2,33150.0
2007-03-16,2007,3,75,16,4,0,0,9,2,32628.0
2007-03-16,2007,3,75,16,4,0,0,10,2,32237.0
2007-03-16,2007,3,75,16,4,0,0,11,2,32202.0
2007-03-16,2007,3,75,16,4,0,0,12,2,32548.0
2007-03-16,2007,3,75,16,4,0,0,13,2,32947.0
2007-03-16,2007,3,75,16,4,0,0,14,2,33019.0
