DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,543.0
2007-03-09,2007,3,68,9,4,0,0,2,2,547.0
2007-03-09,2007,3,68,9,4,0,0,3,2,538.0
2007-03-09,2007,3,68,9,4,0,0,4,2,562.0
2007-03-09,2007,3,68,9,4,0,0,5,2,576.0
2007-03-09,2007,3,68,9,4,0,0,6,2,601.0
2007-03-09,2007,3,68,9,4,0,0,7,2,729.0
2007-03-09,2007,3,68,9,4,0,0,8,2,732.0
2007-03-09,2007,3,68,9,4,0,0,9,2,674.0
2007-03-09,2007,3,68,9,4,0,0,10,2,655.0
2007-03-09,2007,3,68,9,4,0,0,11,2,645.0
2007-03-09,2007,3,68,9,4,0,0,12,2,598.0
2007-03-09,2007,3,68,9,4,0,0,13,2,582.0
2007-03-09,2007,3,68,9,4,0,0,14,2,571.0
2007-03-09,2007,3,68,9,4,0,0,15,2,551.0
2007-03-09,2007,3,68,9,4,0,0,16,2,556.0
2007-03-09,2007,3,68,9,4,0,0,17,2,585.0
2007-03-09,2007,3,68,9,4,0,0,18,2,636.0
2007-03-09,2007,3,68,9,4,0,0,19,2,704.0
2007-03-09,2007,3,68,9,4,0,0,20,2,735.0
2007-03-09,2007,3,68,9,4,0,0,21,2,771.0
2007-03-09,2007,3,68,9,4,0,0,22,2,735.0
2007-03-09,2007,3,68,9,4,0,0,23,2,695.0
2007-03-09,2007,3,68,9,4,0,0,24,2,671.0
2007-03-10,2007,3,69,10,5,1,0,1,2,611.0
2007-03-10,2007,3,69,10,5,1,0,2,2,560.0
2007-03-10,2007,3,69,10,5,1,0,3,2,544.0
2007-03-10,2007,3,69,10,5,1,0,4,2,550.0
2007-03-10,2007,3,69,10,5,1,0,5,2,564.0
2007-03-10,2007,3,69,10,5,1,0,6,2,613.0
2007-03-10,2007,3,69,10,5,1,0,7,2,733.0
2007-03-10,2007,3,69,10,5,1,0,8,2,760.0
2007-03-10,2007,3,69,10,5,1,0,9,2,734.0
2007-03-10,2007,3,69,10,5,1,0,10,2,658.0
2007-03-10,2007,3,69,10,5,1,0,11,2,637.0
2007-03-10,2007,3,69,10,5,1,0,12,2,555.0
2007-03-10,2007,3,69,10,5,1,0,13,2,529.0
2007-03-10,2007,3,69,10,5,1,0,14,2,516.0
2007-03-10,2007,3,69,10,5,1,0,15,2,507.0
2007-03-10,2007,3,69,10,5,1,0,16,2,507.0
2007-03-10,2007,3,69,10,5,1,0,17,2,577.0
2007-03-10,2007,3,69,10,5,1,0,18,2,628.0
2007-03-10,2007,3,69,10,5,1,0,19,2,681.0
2007-03-10,2007,3,69,10,5,1,0,20,2,685.0
2007-03-10,2007,3,69,10,5,1,0,21,2,645.0
2007-03-10,2007,3,69,10,5,1,0,22,2,629.0
2007-03-10,2007,3,69,10,5,1,0,23,2,544.0
2007-03-10,2007,3,69,10,5,1,0,24,2,511.0
2007-03-11,2007,3,70,11,6,1,0,1,2,465.0
2007-03-11,2007,3,70,11,6,1,0,2,2,436.0
2007-03-11,2007,3,70,11,6,1,0,3,2,436.0
2007-03-11,2007,3,70,11,6,1,0,4,2,436.0
2007-03-11,2007,3,70,11,6,1,0,5,2,456.0
2007-03-11,2007,3,70,11,6,1,0,6,2,488.0
2007-03-11,2007,3,70,11,6,1,0,7,2,577.0
2007-03-11,2007,3,70,11,6,1,0,8,2,658.0
2007-03-11,2007,3,70,11,6,1,0,9,2,709.0
2007-03-11,2007,3,70,11,6,1,0,10,2,709.0
2007-03-11,2007,3,70,11,6,1,0,11,2,643.0
2007-03-11,2007,3,70,11,6,1,0,12,2,595.0
2007-03-11,2007,3,70,11,6,1,0,13,2,562.0
2007-03-11,2007,3,70,11,6,1,0,14,2,538.0
2007-03-11,2007,3,70,11,6,1,0,15,2,512.0
2007-03-11,2007,3,70,11,6,1,0,16,2,477.0
2007-03-11,2007,3,70,11,6,1,0,17,2,472.0
2007-03-11,2007,3,70,11,6,1,0,18,2,509.0
2007-03-11,2007,3,70,11,6,1,0,19,2,553.0
2007-03-11,2007,3,70,11,6,1,0,20,2,613.0
2007-03-11,2007,3,70,11,6,1,0,21,2,653.0
2007-03-11,2007,3,70,11,6,1,0,22,2,607.0
2007-03-11,2007,3,70,11,6,1,0,23,2,542.0
2007-03-11,2007,3,70,11,6,1,0,24,2,481.0
2007-03-12,2007,3,71,12,0,0,0,1,2,448.0
2007-03-12,2007,3,71,12,0,0,0,2,2,459.0
2007-03-12,2007,3,71,12,0,0,0,3,2,465.0
2007-03-12,2007,3,71,12,0,0,0,4,2,477.0
2007-03-12,2007,3,71,12,0,0,0,5,2,501.0
2007-03-12,2007,3,71,12,0,0,0,6,2,543.0
2007-03-12,2007,3,71,12,0,0,0,7,2,597.0
2007-03-12,2007,3,71,12,0,0,0,8,2,652.0
2007-03-12,2007,3,71,12,0,0,0,9,2,662.0
2007-03-12,2007,3,71,12,0,0,0,10,2,604.0
2007-03-12,2007,3,71,12,0,0,0,11,2,612.0
