DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,8981.0
2007-03-09,2007,3,68,9,4,0,0,2,2,9129.0
2007-03-09,2007,3,68,9,4,0,0,3,2,9576.0
2007-03-09,2007,3,68,9,4,0,0,4,2,9948.0
2007-03-09,2007,3,68,9,4,0,0,5,2,10727.0
2007-03-09,2007,3,68,9,4,0,0,6,2,12186.0
2007-03-09,2007,3,68,9,4,0,0,7,2,13600.0
2007-03-09,2007,3,68,9,4,0,0,8,2,12994.0
2007-03-09,2007,3,68,9,4,0,0,9,2,12192.0
2007-03-09,2007,3,68,9,4,0,0,10,2,9956.0
2007-03-09,2007,3,68,9,4,0,0,11,2,8859.0
2007-03-09,2007,3,68,9,4,0,0,12,2,8133.0
2007-03-09,2007,3,68,9,4,0,0,13,2,7609.0
2007-03-09,2007,3,68,9,4,0,0,14,2,7056.0
2007-03-09,2007,3,68,9,4,0,0,15,2,6596.0
2007-03-09,2007,3,68,9,4,0,0,16,2,6418.0
2007-03-09,2007,3,68,9,4,0,0,17,2,6752.0
2007-03-09,2007,3,68,9,4,0,0,18,2,7461.0
2007-03-09,2007,3,68,9,4,0,0,19,2,9058.0
2007-03-09,2007,3,68,9,4,0,0,20,2,9745.0
2007-03-09,2007,3,68,9,4,0,0,21,2,9765.0
2007-03-09,2007,3,68,9,4,0,0,22,2,9526.0
2007-03-09,2007,3,68,9,4,0,0,23,2,9000.0
2007-03-09,2007,3,68,9,4,0,0,24,2,8499.0
2007-03-10,2007,3,69,10,5,1,0,1,2,8244.0
2007-03-10,2007,3,69,10,5,1,0,2,2,8327.0
2007-03-10,2007,3,69,10,5,1,0,3,2,8455.0
2007-03-10,2007,3,69,10,5,1,0,4,2,8744.0
2007-03-10,2007,3,69,10,5,1,0,5,2,8974.0
2007-03-10,2007,3,69,10,5,1,0,6,2,9529.0
2007-03-10,2007,3,69,10,5,1,0,7,2,10239.0
2007-03-10,2007,3,69,10,5,1,0,8,2,11304.0
2007-03-10,2007,3,69,10,5,1,0,9,2,11096.0
2007-03-10,2007,3,69,10,5,1,0,10,2,10296.0
2007-03-10,2007,3,69,10,5,1,0,11,2,9253.0
