DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,209666.0
2007-03-09,2007,3,68,9,4,0,0,2,2,210764.0
2007-03-09,2007,3,68,9,4,0,0,3,2,213901.0
2007-03-09,2007,3,68,9,4,0,0,4,2,216417.0
2007-03-09,2007,3,68,9,4,0,0,5,2,226428.0
2007-03-09,2007,3,68,9,4,0,0,6,2,242974.0
2007-03-09,2007,3,68,9,4,0,0,7,2,265523.0
2007-03-09,2007,3,68,9,4,0,0,8,2,269152.0
2007-03-09,2007,3,68,9,4,0,0,9,2,252084.0
2007-03-09,2007,3,68,9,4,0,0,10,2,236057.0
2007-03-09,2007,3,68,9,4,0,0,11,2,225852.0
2007-03-09,2007,3,68,9,4,0,0,12,2,216646.0
2007-03-09,2007,3,68,9,4,0,0,13,2,207665.0
2007-03-09,2007,3,68,9,4,0,0,14,2,199733.0
2007-03-09,2007,3,68,9,4,0,0,15,2,194127.0
2007-03-09,2007,3,68,9,4,0,0,16,2,188422.0
2007-03-09,2007,3,68,9,4,0,0,17,2,189811.0
2007-03-09,2007,3,68,9,4,0,0,18,2,195484.0
2007-03-09,2007,3,68,9,4,0,0,19,2,211341.0
2007-03-09,2007,3,68,9,4,0,0,20,2,217992.0
2007-03-09,2007,3,68,9,4,0,0,21,2,215862.0
2007-03-09,2007,3,68,9,4,0,0,22,2,209699.0
2007-03-09,2007,3,68,9,4,0,0,23,2,201067.0
2007-03-09,2007,3,68,9,4,0,0,24,2,189480.0
2007-03-10,2007,3,69,10,5,1,0,1,2,185213.0
2007-03-10,2007,3,69,10,5,1,0,2,2,181235.0
2007-03-10,2007,3,69,10,5,1,0,3,2,180647.0
2007-03-10,2007,3,69,10,5,1,0,4,2,183345.0
2007-03-10,2007,3,69,10,5,1,0,5,2,185918.0
2007-03-10,2007,3,69,10,5,1,0,6,2,192315.0
2007-03-10,2007,3,69,10,5,1,0,7,2,202381.0
2007-03-10,2007,3,69,10,5,1,0,8,2,210265.0
2007-03-10,2007,3,69,10,5,1,0,9,2,213943.0
2007-03-10,2007,3,69,10,5,1,0,10,2,210811.0
2007-03-10,2007,3,69,10,5,1,0,11,2,199448.0
2007-03-10,2007,3,69,10,5,1,0,12,2,186286.0
2007-03-10,2007,3,69,10,5,1,0,13,2,175801.0
2007-03-10,2007,3,69,10,5,1,0,14,2,166240.0
2007-03-10,2007,3,69,10,5,1,0,15,2,158923.0
2007-03-10,2007,3,69,10,5,1,0,16,2,158378.0
2007-03-10,2007,3,69,10,5,1,0,17,2,161377.0
2007-03-10,2007,3,69,10,5,1,0,18,2,168475.0
2007-03-10,2007,3,69,10,5,1,0,19,2,177533.0
2007-03-10,2007,3,69,10,5,1,0,20,2,174936.0
2007-03-10,2007,3,69,10,5,1,0,21,2,169883.0
2007-03-10,2007,3,69,10,5,1,0,22,2,162529.0
2007-03-10,2007,3,69,10,5,1,0,23,2,154488.0
2007-03-10,2007,3,69,10,5,1,0,24,2,144748.0
2007-03-11,2007,3,70,11,6,1,0,1,2,136325.0
2007-03-11,2007,3,70,11,6,1,0,2,2,134895.0
2007-03-11,2007,3,70,11,6,1,0,3,2,129726.0
2007-03-11,2007,3,70,11,6,1,0,4,2,133729.0
2007-03-11,2007,3,70,11,6,1,0,5,2,137465.0
2007-03-11,2007,3,70,11,6,1,0,6,2,142627.0
2007-03-11,2007,3,70,11,6,1,0,7,2,150850.0
2007-03-11,2007,3,70,11,6,1,0,8,2,164996.0
2007-03-11,2007,3,70,11,6,1,0,9,2,175099.0
2007-03-11,2007,3,70,11,6,1,0,10,2,179904.0
2007-03-11,2007,3,70,11,6,1,0,11,2,177595.0
2007-03-11,2007,3,70,11,6,1,0,12,2,174457.0
2007-03-11,2007,3,70,11,6,1,0,13,2,169507.0
2007-03-11,2007,3,70,11,6,1,0,14,2,165071.0
2007-03-11,2007,3,70,11,6,1,0,15,2,160877.0
2007-03-11,2007,3,70,11,6,1,0,16,2,154334.0
2007-03-11,2007,3,70,11,6,1,0,17,2,156074.0
2007-03-11,2007,3,70,11,6,1,0,18,2,158159.0
2007-03-11,2007,3,70,11,6,1,0,19,2,162971.0
2007-03-11,2007,3,70,11,6,1,0,20,2,182718.0
2007-03-11,2007,3,70,11,6,1,0,21,2,190531.0
2007-03-11,2007,3,70,11,6,1,0,22,2,186420.0
2007-03-11,2007,3,70,11,6,1,0,23,2,176100.0
2007-03-11,2007,3,70,11,6,1,0,24,2,165684.0
2007-03-12,2007,3,71,12,0,0,0,1,2,158822.0
2007-03-12,2007,3,71,12,0,0,0,2,2,160771.0
2007-03-12,2007,3,71,12,0,0,0,3,2,162753.0
2007-03-12,2007,3,71,12,0,0,0,4,2,167993.0
2007-03-12,2007,3,71,12,0,0,0,5,2,179842.0
2007-03-12,2007,3,71,12,0,0,0,6,2,194051.0
2007-03-12,2007,3,71,12,0,0,0,7,2,225895.0
2007-03-12,2007,3,71,12,0,0,0,8,2,243010.0
2007-03-12,2007,3,71,12,0,0,0,9,2,231036.0
2007-03-12,2007,3,71,12,0,0,0,10,2,219600.0
2007-03-12,2007,3,71,12,0,0,0,11,2,209354.0
2007-03-12,2007,3,71,12,0,0,0,12,2,201914.0
2007-03-12,2007,3,71,12,0,0,0,13,2,191758.0
2007-03-12,2007,3,71,12,0,0,0,14,2,188367.0
2007-03-12,2007,3,71,12,0,0,0,15,2,182008.0
2007-03-12,2007,3,71,12,0,0,0,16,2,177168.0
2007-03-12,2007,3,71,12,0,0,0,17,2,173440.0
2007-03-12,2007,3,71,12,0,0,0,18,2,177436.0
2007-03-12,2007,3,71,12,0,0,0,19,2,185791.0
2007-03-12,2007,3,71,12,0,0,0,20,2,198727.0
2007-03-12,2007,3,71,12,0,0,0,21,2,202269.0
2007-03-12,2007,3,71,12,0,0,0,22,2,191925.0
