DateTime,year,month_of_yr,day_of_yr,day_of_month,day_of_week,weekend,holiday,hour,season,energy
2007-03-09,2007,3,68,9,4,0,0,1,2,88767.0
2007-03-09,2007,3,68,9,4,0,0,2,2,91119.0
2007-03-09,2007,3,68,9,4,0,0,3,2,90888.0
2007-03-09,2007,3,68,9,4,0,0,4,2,90552.0
2007-03-09,2007,3,68,9,4,0,0,5,2,81585.0
2007-03-09,2007,3,68,9,4,0,0,6,2,44982.0
2007-03-09,2007,3,68,9,4,0,0,7,2,21315.0
2007-03-09,2007,3,68,9,4,0,0,8,2,21399.0
2007-03-09,2007,3,68,9,4,0,0,9,2,20874.0
2007-03-09,2007,3,68,9,4,0,0,10,2,34377.0
2007-03-09,2007,3,68,9,4,0,0,11,2,77910.0
2007-03-09,2007,3,68,9,4,0,0,12,2,78645.0
2007-03-09,2007,3,68,9,4,0,0,13,2,78162.0
2007-03-09,2007,3,68,9,4,0,0,14,2,78414.0
2007-03-09,2007,3,68,9,4,0,0,15,2,78603.0
2007-03-09,2007,3,68,9,4,0,0,16,2,78939.0
2007-03-09,2007,3,68,9,4,0,0,17,2,78876.0
2007-03-09,2007,3,68,9,4,0,0,18,2,78603.0
2007-03-09,2007,3,68,9,4,0,0,19,2,78519.0
2007-03-09,2007,3,68,9,4,0,0,20,2,78351.0
2007-03-09,2007,3,68,9,4,0,0,21,2,78708.0
2007-03-09,2007,3,68,9,4,0,0,22,2,78582.0
2007-03-09,2007,3,68,9,4,0,0,23,2,78624.0
2007-03-09,2007,3,68,9,4,0,0,24,2,78456.0
2007-03-10,2007,3,69,10,5,1,0,1,2,78456.0
2007-03-10,2007,3,69,10,5,1,0,2,2,78057.0
2007-03-10,2007,3,69,10,5,1,0,3,2,78246.0
2007-03-10,2007,3,69,10,5,1,0,4,2,77973.0
2007-03-10,2007,3,69,10,5,1,0,5,2,75894.0
2007-03-10,2007,3,69,10,5,1,0,6,2,75012.0
2007-03-10,2007,3,69,10,5,1,0,7,2,74802.0
2007-03-10,2007,3,69,10,5,1,0,8,2,74697.0
2007-03-10,2007,3,69,10,5,1,0,9,2,75033.0
2007-03-10,2007,3,69,10,5,1,0,10,2,74886.0
2007-03-10,2007,3,69,10,5,1,0,11,2,74823.0
2007-03-10,2007,3,69,10,5,1,0,12,2,74319.0
2007-03-10,2007,3,69,10,5,1,0,13,2,74277.0
2007-03-10,2007,3,69,10,5,1,0,14,2,74655.0
2007-03-10,2007,3,69,10,5,1,0,15,2,76146.0
2007-03-10,2007,3,69,10,5,1,0,16,2,78645.0
2007-03-10,2007,3,69,10,5,1,0,17,2,78288.0
2007-03-10,2007,3,69,10,5,1,0,18,2,78855.0
2007-03-10,2007,3,69,10,5,1,0,19,2,78246.0
2007-03-10,2007,3,69,10,5,1,0,20,2,78414.0
2007-03-10,2007,3,69,10,5,1,0,21,2,77238.0
2007-03-10,2007,3,69,10,5,1,0,22,2,69993.0
2007-03-10,2007,3,69,10,5,1,0,23,2,62496.0
2007-03-10,2007,3,69,10,5,1,0,24,2,62580.0
2007-03-11,2007,3,70,11,6,1,0,1,2,62265.0
2007-03-11,2007,3,70,11,6,1,0,2,2,62643.0
2007-03-11,2007,3,70,11,6,1,0,3,2,62832.0
2007-03-11,2007,3,70,11,6,1,0,4,2,63021.0
2007-03-11,2007,3,70,11,6,1,0,5,2,62937.0
2007-03-11,2007,3,70,11,6,1,0,6,2,62853.0
2007-03-11,2007,3,70,11,6,1,0,7,2,62475.0
2007-03-11,2007,3,70,11,6,1,0,8,2,62559.0
2007-03-11,2007,3,70,11,6,1,0,9,2,65646.0
2007-03-11,2007,3,70,11,6,1,0,10,2,76419.0
2007-03-11,2007,3,70,11,6,1,0,11,2,76398.0
2007-03-11,2007,3,70,11,6,1,0,12,2,75957.0
2007-03-11,2007,3,70,11,6,1,0,13,2,75789.0
2007-03-11,2007,3,70,11,6,1,0,14,2,76104.0
2007-03-11,2007,3,70,11,6,1,0,15,2,76293.0
2007-03-11,2007,3,70,11,6,1,0,16,2,75894.0
2007-03-11,2007,3,70,11,6,1,0,17,2,75873.0
2007-03-11,2007,3,70,11,6,1,0,18,2,76293.0
2007-03-11,2007,3,70,11,6,1,0,19,2,75831.0
2007-03-11,2007,3,70,11,6,1,0,20,2,75642.0
2007-03-11,2007,3,70,11,6,1,0,21,2,75579.0
2007-03-11,2007,3,70,11,6,1,0,22,2,76482.0
2007-03-11,2007,3,70,11,6,1,0,23,2,76776.0
2007-03-11,2007,3,70,11,6,1,0,24,2,76734.0
2007-03-12,2007,3,71,12,0,0,0,1,2,76818.0
2007-03-12,2007,3,71,12,0,0,0,2,2,76566.0
2007-03-12,2007,3,71,12,0,0,0,3,2,76629.0
2007-03-12,2007,3,71,12,0,0,0,4,2,76629.0
2007-03-12,2007,3,71,12,0,0,0,5,2,76440.0
2007-03-12,2007,3,71,12,0,0,0,6,2,76881.0
2007-03-12,2007,3,71,12,0,0,0,7,2,76524.0
2007-03-12,2007,3,71,12,0,0,0,8,2,68082.0
2007-03-12,2007,3,71,12,0,0,0,9,2,63147.0
2007-03-12,2007,3,71,12,0,0,0,10,2,63441.0
2007-03-12,2007,3,71,12,0,0,0,11,2,64890.0
2007-03-12,2007,3,71,12,0,0,0,12,2,63483.0
2007-03-12,2007,3,71,12,0,0,0,13,2,63294.0
2007-03-12,2007,3,71,12,0,0,0,14,2,66192.0
2007-03-12,2007,3,71,12,0,0,0,15,2,76713.0
