,timestamp,temperature,humidity,wind_speed,energy_consumption
0,2002-01-01 01:00:00,-7.1,82.0,20.0,1.01
1,2002-01-01 02:00:00,-7.7,84.0,20.0,0.9
2,2002-01-01 03:00:00,-8.6,87.0,19.0,0.76
3,2002-01-01 04:00:00,-9.1,89.0,13.0,0.52
4,2002-01-01 05:00:00,-9.2,89.0,11.0,0.4
5,2002-01-01 06:00:00,-9.7,90.0,11.0,0.45
6,2002-01-01 07:00:00,-8.3,88.0,13.0,0.45
7,2002-01-01 08:00:00,-7.3,86.0,17.0,0.42
8,2002-01-01 09:00:00,-7.2,88.0,9.0,0.76
9,2002-01-01 10:00:00,-6.4,86.0,7.0,1.07
10,2002-01-01 11:00:00,-5.5,83.0,9.0,1.13
11,2002-01-01 12:00:00,-4.1,78.0,6.0,0.61
12,2002-01-01 13:00:00,-3.1,71.0,7.0,0.54
13,2002-01-01 14:00:00,-2.9,61.0,15.0,0.47
14,2002-01-01 15:00:00,-3.5,62.0,11.0,1.33
15,2002-01-01 16:00:00,-4.0,62.0,7.0,1.35
16,2002-01-01 17:00:00,-5.7,69.0,4.0,1.53
17,2002-01-01 18:00:00,-6.8,75.0,6.0,1.44
18,2002-01-01 19:00:00,-7.5,78.0,7.0,1.27
19,2002-01-01 20:00:00,-6.3,79.0,7.0,0.71
20,2002-01-01 21:00:00,-6.3,84.0,6.0,0.99
21,2002-01-01 22:00:00,-5.8,84.0,6.0,0.71
22,2002-01-01 23:00:00,-6.3,88.0,0.0,0.51
23,2002-01-02 00:00:00,-7.1,90.0,0.0,0.97
24,2002-01-02 01:00:00,-9.2,95.0,6.0,0.96
25,2002-01-02 02:00:00,-5.6,93.0,6.0,0.4
26,2002-01-02 03:00:00,-5.0,84.0,7.0,0.35
27,2002-01-02 04:00:00,-5.0,76.0,7.0,0.43
28,2002-01-02 05:00:00,-4.7,73.0,11.0,0.38
29,2002-01-02 06:00:00,-5.7,75.0,9.0,0.38
30,2002-01-02 07:00:00,-7.2,81.0,11.0,0.59
31,2002-01-02 08:00:00,-8.2,84.0,7.0,1.67
32,2002-01-02 09:00:00,-7.3,79.0,9.0,1.31
33,2002-01-02 10:00:00,-5.4,76.0,13.0,0.34
34,2002-01-02 11:00:00,-4.4,75.0,15.0,0.36
35,2002-01-02 12:00:00,-3.9,76.0,11.0,0.26
36,2002-01-02 13:00:00,-3.8,76.0,13.0,0.37
37,2002-01-02 14:00:00,-3.8,76.0,17.0,0.42
38,2002-01-02 15:00:00,-3.6,67.0,15.0,0.29
39,2002-01-02 16:00:00,-3.6,69.0,15.0,0.35
40,2002-01-02 17:00:00,-3.4,68.0,13.0,0.39
41,2002-01-02 18:00:00,-3.3,66.0,13.0,0.37
42,2002-01-02 19:00:00,-3.7,68.0,13.0,0.64
43,2002-01-02 20:00:00,-4.1,71.0,11.0,0.86
44,2002-01-02 21:00:00,-4.4,72.0,15.0,1.48
45,2002-01-02 22:00:00,-4.5,71.0,17.0,0.99
46,2002-01-02 23:00:00,-6.0,75.0,13.0,0.79
47,2002-01-03 00:00:00,-6.8,77.0,13.0,1.06
48,2002-01-03 01:00:00,-7.3,80.0,15.0,1.21
49,2002-01-03 02:00:00,-7.1,83.0,13.0,1.19
50,2002-01-03 03:00:00,-7.3,86.0,9.0,0.72
51,2002-01-03 04:00:00,-7.0,87.0,11.0,0.49
52,2002-01-03 05:00:00,-7.1,87.0,13.0,0.41
53,2002-01-03 06:00:00,-7.1,88.0,9.0,0.45
54,2002-01-03 07:00:00,-7.6,89.0,9.0,0.46
55,2002-01-03 08:00:00,-7.5,89.0,11.0,1.14
